State,Cycle Year,Level,Seats,Institution,Institution Note,Party Control,Governor,Governor Role,Upper House,Upper House Role,Lower House,Lower House Role,Court Action,Passed,Start Date,End Date,Plan Status,Drawn by,Party drawing,SHPsource,GeoJSON,ZIP,PDF
VA,2010,Congress,11,Advisory commission,,Republican,R,,"20 D, 20 R",,"32 D, 67 R",,Court sent map back to legislature,2012-01-25,2012-03-14,2016-01-07,Struck by federal court,Legislature,Republican,http://redistricting.dls.virginia.gov/2010/data/congressional%20plans/2012%20HB251_Bell/HB251_bell.zip,va_2010_congress_2012-03-14.json,va_2010_congress_2012-03-14.zip,va_2010_congress_2012-03-14.pdf
VA,2010,Congress,11,Advisory commission,,Republican,D,No role,"19 D, 21 R",No role,"34 D, 66 R",No role,Court drew map (not legislature),2016-01-07,2016-01-07,2021-12-28,Superseded,Federal court,n/a,http://redistricting.dls.virginia.gov/2010/data/congressional%20plans/mod_16/Mod_16_shpfile.zip,va_2010_congress_2016-01-07.json,va_2010_congress_2016-01-07.zip,va_2010_congress_2016-01-07.pdf
VA,2010,State Upper,40,Advisory commission,,Split,R,,"22 D, 18 R",,"39 D, 59 R",,,2011-04-29,2011-06-17,2021-12-28,Superseded,Legislature,Split,http://redistricting.dls.virginia.gov/2010/Data/senate%20plans/HB5005_passed_042811_senateplan/HB5005_passed_senate_plan.zip,va_2010_state_upper_2011-06-17.json,va_2010_state_upper_2011-06-17.zip,va_2010_state_upper_2011-06-17.pdf
VA,2010,State Lower,100,Advisory commission,,Split,R,,"22 D, 18 R",,"39 D, 59 R",,Court drew map (not legislature),2011-04-29,2011-06-17,2019-02-14,Struck by federal court,Legislature,Split,http://redistricting.dls.virginia.gov/2010/Data/house%20plans/hb5005_passed_042811_houseplan/hb5005_passed_042811_houseplan.zip,va_2010_state_lower_2011-06-17.json,va_2010_state_lower_2011-06-17.zip,va_2010_state_lower_2011-06-17.pdf
VA,2010,State Lower,100,Advisory commission,,Split,D,No role,"19 D, 21 R",No role,"49 D, 51 R",No role,Court drew map (not legislature),2019-02-14,2019-02-14,2021-12-28,Superseded,Federal court,n/a,http://redistricting.dls.virginia.gov/2010/Data/House%20Plans/Final_Remedial_Plan/final_remedial_plan_shpfile.zip,va_2010_state_lower_2019-02-14.json,va_2010_state_lower_2019-02-14.zip,va_2010_state_lower_2019-02-14.pdf
VA,2020,Congress,11,Politician commission,,Split,D,No role,"21 D, 19 R",,"55 D, 44 R, 1 O",,court drew map (not legislature),2021-12-28,2021-12-28,2031-06-30,Active,State court,Nonpartisan,,va_2020_congress_2021-12-28.json,va_2020_congress_2021-12-28.zip,va_2020_congress_2021-12-28.pdf
VA,2020,State Upper,40,Politician commission,,Split,D,No role,"21 D, 19 R",,"55 D, 44 R, 1 O",,court drew map (not legislature),2021-12-28,2021-12-28,2031-06-30,Active,State court,Nonpartisan,,va_2020_state_upper_2021-12-28.json,va_2020_state_upper_2021-12-28.zip,va_2020_state_upper_2021-12-28.pdf
VA,2020,State Lower,100,Politician commission,,Split,D,No role,"21 D, 19 R",,"55 D, 44 R, 1 O",,court drew map (not legislature),2021-12-28,2021-12-28,2031-06-30,Active,State court,Nonpartisan,,va_2020_state_lower_2021-12-28.json,va_2020_state_lower_2021-12-28.zip,va_2020_state_lower_2021-12-28.pdf
VT,2000,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
VT,2000,State Upper,30,Advisory commission,,Split,D,,"16 D, 13 R",,"62 D, 82 R",,rejected challenge to leg. map,2002-06-27,2002-06-27,2012-05-01,Superseded,Legislature,Split,https://opendata.arcgis.com/datasets/9faae2810b20485ab0a7bbfb0a1aae89_20.zip,vt_2000_state_upper_2002-06-27.json,vt_2000_state_upper_2002-06-27.zip,vt_2000_state_upper_2002-06-27.pdf
VT,2000,State Lower,150,Advisory commission,,Split,D,,"16 D, 13 R",,"62 D, 82 R",,rejected challenge to leg. map,2002-06-27,2002-06-27,2012-05-01,Superseded,Legislature,Split,https://opendata.arcgis.com/datasets/35d685ac7777483cb6a60dd4de66629c_26.zip,vt_2000_state_lower_2002-06-27.json,vt_2000_state_lower_2002-06-27.zip,vt_2000_state_lower_2002-06-27.pdf
VT,2010,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
VT,2010,State Upper,30,Advisory commission,,Democratic,D,,"22 D, 8 R",,"95 D, 48 R, 7 O",,,2012-05-01,2012-05-01,2022-04-06,Superseded,Legislature,Democratic,https://opendata.arcgis.com/datasets/c61a30f5e1a54230b802204eadd660c3_19.zip,vt_2010_state_upper_2012-05-01.json,vt_2010_state_upper_2012-05-01.zip,vt_2010_state_upper_2012-05-01.pdf
VT,2010,State Lower,150,Advisory commission,,Democratic,D,,"22 D, 8 R",,"95 D, 48 R, 7 O",,,2012-02-28,2012-02-28,2022-04-06,Superseded,Legislature,Democratic,https://opendata.arcgis.com/datasets/cad7983039d14ef69572df7e4a9eff0a_25.zip,vt_2010_state_lower_2012-02-28.json,vt_2010_state_lower_2012-02-28.zip,vt_2010_state_lower_2012-02-28.pdf
VT,2020,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
VT,2020,State Upper,30,Advisory commission,,Split,R,,"21 D, 7 R, 2 O",,"92 D, 46 R, 12 O",,,2022-04-06,2022-04-06,2031-06-30,Active,Legislature,Split,,vt_2020_state_upper_2022-04-06.json,vt_2020_state_upper_2022-04-06.zip,vt_2020_state_upper_2022-04-06.pdf
VT,2020,State Lower,150,Advisory commission,,Split,R,,"21 D, 7 R, 2 O",,"92 D, 46 R, 12 O",,,2022-04-06,2022-04-06,2031-06-30,Active,Legislature,Split,,vt_2020_state_lower_2022-04-06.json,vt_2020_state_lower_2022-04-06.zip,vt_2020_state_lower_2022-04-06.pdf
WA,2000,Congress,9,Independent commission,,Split,D,no role,"25 D, 24 R",,"49 D, 49 R",,,2001-12-17,2001-12-17,2012-02-07,Superseded,Independent commission,Split,,wa_2000_congress_2001-12-17.json,wa_2000_congress_2001-12-17.zip,wa_2000_congress_2001-12-17.pdf
WA,2000,State Upper,49,Independent commission,,Split,D,no role,"25 D, 24 R",,"49 D, 49 R",,,2002-02-11,2002-02-11,2012-02-07,Superseded,Independent commission,Split,,wa_2000_state_upper_2002-02-11.json,wa_2000_state_upper_2002-02-11.zip,wa_2000_state_upper_2002-02-11.pdf
WA,2000,State Lower,98,Independent commission,,Split,D,no role,"25 D, 24 R",,"49 D, 49 R",,,2002-02-11,2002-02-11,2012-02-07,Superseded,Independent commission,Split,,wa_2000_state_lower_2002-02-11.json,wa_2000_state_lower_2002-02-11.zip,wa_2000_state_lower_2002-02-11.pdf
WA,2010,Congress,10,Independent commission,,Split,D,No role,"27 D, 22 R",,"56 D, 42 R",,,2012-02-07,2012-02-07,2022-02-08,Superseded,Independent commission,Split,http://www.redistricting.wa.gov/assets/Amended_Final_Plans_020112/Amended_shape_block.zip,wa_2010_congress_2012-02-07.json,wa_2010_congress_2012-02-07.zip,wa_2010_congress_2012-02-07.pdf
WA,2010,State Upper,49,Independent commission,,Split,D,No role,"27 D, 22 R",,"56 D, 42 R",,,2012-02-07,2012-02-07,2022-02-08,Superseded,Legislature,Split,http://www.redistricting.wa.gov/assets/Amended_Final_Plans_020112/Amended_shape_block.zip,wa_2010_state_upper_2012-02-07.json,wa_2010_state_upper_2012-02-07.zip,wa_2010_state_upper_2012-02-07.pdf
WA,2010,State Lower,98,Independent commission,,Split,D,No role,"27 D, 22 R",,"56 D, 42 R",,,2012-02-07,2012-02-07,2022-02-08,Superseded,Legislature,Split,http://www.redistricting.wa.gov/assets/Amended_Final_Plans_020112/Amended_shape_block.zip,wa_2010_state_lower_2012-02-07.json,wa_2010_state_lower_2012-02-07.zip,wa_2010_state_lower_2012-02-07.pdf
WA,2020,Congress,10,Independent commission,,Split,D,No role,"28 D, 21 R",,"57 D, 41 R",,,2022-02-08,2022-02-08,2031-06-30,Active,Independent commission,Split,,wa_2020_congress_2022-02-08.json,wa_2020_congress_2022-02-08.zip,wa_2020_congress_2022-02-08.pdf
WA,2020,State Upper,49,Independent commission,,Split,D,No role,"28 D, 21 R",,"57 D, 41 R",,court sent map back to commission,2022-02-08,2022-02-08,2031-06-30,Struck by federal court,Independent commission,Split,,wa_2020_state_upper_2022-02-08.json,wa_2020_state_upper_2022-02-08.zip,wa_2020_state_upper_2022-02-08.pdf
WA,2020,State Lower,98,Independent commission,,Split,D,No role,"28 D, 21 R",,"57 D, 41 R",,court sent map back to commission,2022-02-08,2022-02-08,2031-06-30,Struck by federal court,Independent commission,Split,,wa_2020_state_lower_2022-02-08.json,wa_2020_state_lower_2022-02-08.zip,wa_2020_state_lower_2022-02-08.pdf
WI,2000,Congress,8,Legislature,,Split,R,,"18 D, 15 R",,"43 D, 56 R",,,2002-03-26,2002-03-26,2011-08-09,Superseded,Legislature,Split,https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip,wi_2000_congress_2002-03-26.json,wi_2000_congress_2002-03-26.zip,wi_2000_congress_2002-03-26.pdf
WI,2000,State Upper,33,Legislature,,Split,R,,"18 D, 15 R",,"43 D, 56 R",,court drew map (not legislature),2002-07-11,2002-07-11,2011-08-09,Superseded,Federal court,n/a,https://web.archive.org/web/20120406103610/http://legis.wisconsin.gov/ltsb/redistricting/Zip/WTM_8391_Senate_0204.zip,wi_2000_state_upper_2002-07-11.json,wi_2000_state_upper_2002-07-11.zip,wi_2000_state_upper_2002-07-11.pdf
WI,2000,State Lower,99,Legislature,,Split,R,,"18 D, 15 R",,"43 D, 56 R",,court drew map (not legislature),2002-07-11,2002-07-11,2011-08-09,Superseded,Federal court,n/a,https://web.archive.org/web/20120406103610/http://legis.wisconsin.gov/ltsb/redistricting/Zip/wtm_8391_assembly__0204.zip,wi_2000_state_lower_2002-07-11.json,wi_2000_state_lower_2002-07-11.zip,wi_2000_state_lower_2002-07-11.pdf
WI,2010,Congress,8,Legislature,,Republican,R,,"14 D, 19 R",,"38 D, 60 R",,Rejected challenge to leg. map,2011-08-09,2011-08-09,2022-03-03,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/b52f3c49baa840adb070e7c56604de59_0.zip,wi_2010_congress_2011-08-09.json,wi_2010_congress_2011-08-09.zip,wi_2010_congress_2011-08-09.pdf
WI,2010,State Upper,33,Legislature,,Republican,R,,"14 D, 19 R",,"38 D, 60 R",,,2011-08-09,2011-08-09,2022-04-15,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/657bd028d3e2408fa2fac1af78b0760c_0.zip,wi_2010_state_upper_2011-08-09.json,wi_2010_state_upper_2011-08-09.zip,wi_2010_state_upper_2011-08-09.pdf
WI,2010,State Lower,99,Legislature,,Republican,R,,"14 D, 19 R",,"38 D, 60 R",,Court drew map (not legislature),2011-08-09,2011-08-09,2012-04-11,Struck by federal court,Legislature,Republican,https://web.archive.org/web/20120211082133/http://legis.wisconsin.gov/ltsb/redistricting/Bills/SB_148_SA2.zip,wi_2010_state_lower_2011-08-09.json,wi_2010_state_lower_2011-08-09.zip,wi_2010_state_lower_2011-08-09.pdf
WI,2010,State Lower,99,Legislature,,Republican,R,No role,"16 D, 17 R",No role,"39 D, 59 R",No role,Court drew map (not legislature),2012-04-11,2012-04-11,2022-04-15,Superseded,Federal court,n/a,https://opendata.arcgis.com/datasets/a907d137f96b49289d83172db8cf96f0_0.zip,wi_2010_state_lower_2012-04-11.json,wi_2010_state_lower_2012-04-11.zip,wi_2010_state_lower_2012-04-11.pdf
WI,2020,Congress,8,Legislature,,Split,D,,"12 D, 21 R",,"38 D, 61 R",,court drew map (not legislature),2022-03-03,2022-03-03,2031-06-30,Active,State court,Nonpartisan,,wi_2020_congress_2022-03-03.json,wi_2020_congress_2022-03-03.zip,wi_2020_congress_2022-03-03.pdf
WI,2020,State Upper,33,Legislature,,Split,D,,"12 D, 21 R",,"38 D, 61 R",,court sent map back to legislature,2022-03-03,2022-03-03,2024-02-19,Struck by state court,State court,Nonpartisan,,wi_2020_state_upper_2022-03-03.json,wi_2020_state_upper_2022-03-03.zip,wi_2020_state_upper_2022-03-03.pdf
WI,2020,State Lower,99,Legislature,,Split,D,,"12 D, 21 R",,"38 D, 61 R",,court sent map back to legislature,2022-03-03,2022-03-03,2024-02-19,Struck by state court,State court,Nonpartisan,,wi_2020_state_lower_2022-03-03.json,wi_2020_state_lower_2022-03-03.zip,wi_2020_state_lower_2022-03-03.pdf
WI,2020,State Upper,33,Legislature,,Split,D,,"12 D, 21 R",,"38 D, 61 R",,court sent map back to legislature,2024-02-19,2024-02-19,2031-06-30,Active,Legislature,Split,,wi_2020_state_upper_2024-02-19_2031-06-30.json,wi_2020_state_upper_2024-02-19_2031-06-30.zip,wi_2020_state_upper_2024-02-19_2031-06-30.pdf
WI,2020,State Lower,99,Legislature,,Split,D,,"12 D, 21 R",,"38 D, 61 R",,court sent map back to legislature,2024-02-19,2024-02-19,2031-06-30,Active,Legislature,Split,,wi_2020_state_lower_2024-02-19_2031-06-30.json,wi_2020_state_lower_2024-02-19_2031-06-30.zip,wi_2020_state_lower_2024-02-19_2031-06-30.pdf
WV,2000,Congress,3,Legislature,Vetoproof,Democratic,D,,"28 D, 6 R",,"75 D, 25 R",,,2001-10-04,2001-10-04,2011-08-18,Superseded,Legislature,Democratic,,wv_2000_congress_2001-10-04_2011-08-18.json,wv_2000_congress_2001-10-04_2011-08-18.zip,wv_2000_congress_2001-10-04_2011-08-18.pdf
WV,2000,State Upper,34,Legislature,Vetoproof,Democratic,D,,"28 D, 6 R",,"75 D, 25 R",,rejected challenge to leg. map,2001-10-04,2001-10-04,2011-08-18,Superseded,Legislature,Democratic,https://data.wvgis.wvu.edu/pub/Clearinghouse/boundaries/wvStateSenateDistricts/wvStateSenateDistricts_manySources_2002_utm83_shp.zip,wv_2000_state_upper_2001-10-04_2011-08-18.json,wv_2000_state_upper_2001-10-04_2011-08-18.zip,wv_2000_state_upper_2001-10-04_2011-08-18.pdf
WV,2000,State Lower,100,Legislature,Vetoproof,Democratic,D,,"28 D, 6 R",,"75 D, 25 R",,rejected challenge to leg. map,2001-10-04,2001-10-04,2011-09-02,Superseded,Legislature,Democratic,https://data.wvgis.wvu.edu/pub/Clearinghouse/boundaries/wvStateHouseDistricts/wvStateHouseDistricts_manySources_2002_utm83_shp.zip,wv_2000_state_lower_2001-10-04_2011-09-02.json,wv_2000_state_lower_2001-10-04_2011-09-02.zip,wv_2000_state_lower_2001-10-04_2011-09-02.pdf
WV,2010,Congress,3,Legislature,,Democratic,D,,"28 D, 6 R",,"65 D, 35 R",,Rejected challenge to leg. map,2011-08-18,2011-08-18,2021-10-22,Superseded,Legislature,Democratic,https://data.wvgis.wvu.edu/pub/Clearinghouse/boundaries/usCongressional/usCongressionalDistrictsOfWV109thCongress_wvLegislativeServices_2010_gcs80_shp.zip,wv_2010_congress_2011-08-18_2021-10-22.json,wv_2010_congress_2011-08-18_2021-10-22.zip,wv_2010_congress_2011-08-18_2021-10-22.pdf
WV,2010,State Upper,34,Legislature,,Democratic,D,,"28 D, 6 R",,"65 D, 35 R",,Rejected challenge to leg. map,2011-08-18,2011-08-18,2021-10-22,Superseded,Legislature,Democratic,ftp://ftp.wvgis.wvu.edu/pub/Clearinghouse/boundaries/wvStateSenateDistricts/stateOfWVSenateDistricts_wvLegislativeServices_2010_shp.zip,wv_2010_state_upper_2011-08-18_2021-10-22.json,wv_2010_state_upper_2011-08-18_2021-10-22.zip,wv_2010_state_upper_2011-08-18_2021-10-22.pdf
WV,2010,State Lower,100,Legislature,,Democratic,D,,"28 D, 6 R",,"65 D, 35 R",,Rejected challenge to leg. map,2011-09-02,2011-09-02,2021-10-22,Superseded,Legislature,Democratic,https://data.wvgis.wvu.edu/pub/Clearinghouse/boundaries/wvStateHouseDistricts/stateOfWVHouseDistricts_wvLegislativeServices_2010_shp.zip,wv_2010_state_lower_2011-09-02_2021-10-22.json,wv_2010_state_lower_2011-09-02_2021-10-22.zip,wv_2010_state_lower_2011-09-02_2021-10-22.pdf
WV,2020,Congress,2,Legislature,Vetoproof,Republican,R,,"11 D, 23 R",,"24 D, 76 R",,,2021-10-22,2021-10-22,2031-06-30,Active,Legislature,Republican,,wv_2020_congress_2021-10-22_2031-06-30.json,wv_2020_congress_2021-10-22_2031-06-30.zip,wv_2020_congress_2021-10-22_2031-06-30.pdf
WV,2020,State Upper,34,Legislature,Vetoproof,Republican,R,,"11 D, 23 R",,"24 D, 76 R",,,2021-10-22,2021-10-22,2031-06-30,Active,Legislature,Republican,,wv_2020_state_upper_2021-10-22_2031-06-30.json,wv_2020_state_upper_2021-10-22_2031-06-30.zip,wv_2020_state_upper_2021-10-22_2031-06-30.pdf
WV,2020,State Lower,100,Legislature,Vetoproof,Republican,R,,"11 D, 23 R",,"24 D, 76 R",,,2021-10-22,2021-10-22,2031-06-30,Active,Legislature,Republican,,wv_2020_state_lower_2021-10-22_2031-06-30.json,wv_2020_state_lower_2021-10-22_2031-06-30.zip,wv_2020_state_lower_2021-10-22_2031-06-30.pdf
WY,2000,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
WY,2000,State Upper,30,Legislature,Vetoproof,Republican,R,,"10 D, 20 R",,"14 D, 46 R",,rejected challenge to leg. map,2002-03-01,2002-03-05,2012-03-06,Superseded,Legislature,Republican,,wy_2000_state_upper_2002-03-05_2012-03-06.json,wy_2000_state_upper_2002-03-05_2012-03-06.zip,wy_2000_state_upper_2002-03-05_2012-03-06.pdf
WY,2000,State Lower,60,Legislature,Vetoproof,Republican,R,,"10 D, 20 R",,"14 D, 46 R",,rejected challenge to leg. map,2002-03-01,2002-03-05,2012-03-06,Superseded,Legislature,Republican,,wy_2000_state_lower_2002-03-05_2012-03-06.json,wy_2000_state_lower_2002-03-05_2012-03-06.zip,wy_2000_state_lower_2002-03-05_2012-03-06.pdf
WY,2010,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
WY,2010,State Upper,30,Legislature,,Republican,R,,"4 D, 26 R",,"10 D, 50 R",,Rejected challenge to leg. map,2012-03-06,2012-03-06,2022-03-25,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/3c3ef5820962408b8b65d71a483c6ac0_0.zip,wy_2010_state_upper_2012-03-06_2022-03-25.json,wy_2010_state_upper_2012-03-06_2022-03-25.zip,wy_2010_state_upper_2012-03-06_2022-03-25.pdf
WY,2010,State Lower,60,Legislature,,Republican,R,,"4 D, 26 R",,"10 D, 50 R",,Rejected challenge to leg. map,2012-03-06,2012-03-06,2022-03-25,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/f02f9d16a79e4c859a5b8836fcc8cd2e_0.zip,wy_2010_state_lower_2012-03-06_2022-03-25.json,wy_2010_state_lower_2012-03-06_2022-03-25.zip,wy_2010_state_lower_2012-03-06_2022-03-25.pdf
WY,2020,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
WY,2020,State Upper,30,Legislature,Vetoproof,Republican,R,,"2 D, 28 R",,"7 D, 51 R, 2 O",,,2022-03-25,2022-03-25,2031-06-30,Active,Legislature,Republican,,wy_2020_state_upper_2022-03-25_2031-06-30.json,wy_2020_state_upper_2022-03-25_2031-06-30.zip,wy_2020_state_upper_2022-03-25_2031-06-30.pdf
WY,2020,State Lower,60,Legislature,Vetoproof,Republican,R,,"2 D, 28 R",,"7 D, 51 R, 2 O",,,2022-03-25,2022-03-25,2031-06-30,Active,Legislature,Republican,,wy_2020_state_lower_2022-03-25_2031-06-30.json,wy_2020_state_lower_2022-03-25_2031-06-30.zip,wy_2020_state_lower_2022-03-25_2031-06-30.pdf
